glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
gulkana,17.567,2.5,5.0,375.0,363,2.4266341418277806,3.722922812154199,0.0
