glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
lemon_creek,9.528,5.0,1.0,275.0,336,-28.979633209852103,-28.63348962599326,0.0
