glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
wolverine,16.749,5.0,5.0,275.0,533,9.89839939744587,10.068317439203446,0.0
