glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
gulkana,17.567,5.0,1.0,375.0,363,-20.093273542153646,-17.256288185111455,0.0
