glacier,area_km2,wind_factor,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
gulkana,17.567,2.5,3000.0,21,-3.435382262967699,-2.6956203034466406,0.017748771448255596
gulkana,17.567,2.5,2500.0,26,-3.4392278219744084,-2.7314071452361763,0.013903212441546131
gulkana,17.567,2.5,2000.0,48,-3.4933849548529903,-2.628866466174775,-0.040253920437035795
gulkana,17.567,2.5,1500.0,50,-3.467034246857501,-1.7114517833886915,-0.013903212441546575
