glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
kahiltna,479.521,1.0,2.5,900.0,2009,2.1709996285664794,5.8877618967612575,0.0
