glacier,area_km2,wind_factor,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
kennicott,292.531,2.5,4000.0,105,2.4099393731650776,4.879733613363184,0.06015473186752196
kennicott,292.531,2.5,3000.0,206,2.3497846412975556,6.474239154913618,0.0
kennicott,292.531,2.5,2500.0,242,2.341506874209381,7.056995639155822,-0.008277767088174404
