glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
kennicott,292.531,1.0,1.0,850.0,1199,-1.0533009757599816,0.3104442702526631,0.0
