glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
lemon_creek,9.528,1.0,5.0,275.0,336,19.638239857854902,20.04002530010978,0.0
