glacier,area_km2,wind_factor,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
kennicott,292.531,2.5,200.0,16875,2.31526225665707,2.5034684339536604,0.005465365167414138
kennicott,292.531,2.5,150.0,29648,2.304331526322242,2.3467541696032,-0.005465365167413694
