glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
wolverine,16.749,1.0,5.0,275.0,533,23.83119001868898,23.84869340440324,0.0
