glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
kahiltna,479.521,1.0,5.0,900.0,2009,10.591939797753243,15.651304311304662,0.0
