glacier,area_km2,wind_factor,kp,point_spacing,actual_n_points,mass_balance,mass_balance_unweighted,mb_diff_from_median
wolverine,16.749,5.0,2.5,275.0,533,-6.8972293251338055,-6.697422715772824,0.0
