rgiid,site,lat,lon,elevation,slope,aspect
01.00570,pt000084,63.25502782012933,-145.44099308810033,1231.0418701171875,3.786811590194702,151.68365478515625
01.00570,pt000085,63.25502782012933,-145.43996996927447,1230.483642578125,7.005948543548584,225.4160919189453
01.00570,pt000086,63.25502782012933,-145.43894685044862,1234.8651123046875,10.785944938659668,230.09788513183594
01.00570,pt000087,63.25502782012933,-145.43792373162276,1234.9881591796875,15.925264358520508,176.11404418945312
01.00570,pt000088,63.25502782012933,-145.4369006127969,1235.308837890625,14.75251293182373,191.56512451171875
01.00570,pt000089,63.25502782012933,-145.43587749397105,1238.4735107421875,10.281526565551758,163.78390502929688
01.00570,pt000090,63.25502782012933,-145.4348543751452,1236.01416015625,10.410993576049805,163.3479766845703
01.00570,pt000091,63.25502782012933,-145.43383125631934,1231.9566650390625,14.169951438903809,156.4198760986328
01.00570,pt000092,63.25502782012933,-145.43280813749348,1231.8612060546875,10.596351623535156,207.21163940429688
01.00570,pt000093,63.25502782012933,-145.43178501866763,1236.251708984375,10.279210090637207,216.63372802734375
01.00570,pt000094,63.25502782012933,-145.43076189984177,1242.2978515625,9.557672500610352,213.427978515625
01.00570,pt000095,63.25502782012933,-145.4297387810159,1247.2657470703125,9.42131233215332,206.27703857421875
01.00570,pt000096,63.25502782012933,-145.42871566219006,1251.232421875,9.241960525512695,218.28387451171875
01.00570,pt000097,63.25502782012933,-145.4276925433642,1258.7259521484375,12.324281692504883,210.74061584472656
01.00570,pt000098,63.25502782012933,-145.42666942453835,1261.7001953125,11.066696166992188,192.8527374267578
01.00570,pt000099,63.25502782012933,-145.4256463057125,1263.945068359375,10.33611011505127,198.7010040283203
01.00570,pt000100,63.25502782012933,-145.42462318688663,1267.01171875,8.593381881713867,193.01242065429688
01.00570,pt000101,63.25502782012933,-145.42360006806078,1272.4385986328125,14.193395614624023,243.2482452392578
01.00570,pt000102,63.25502782012933,-145.42257694923492,1295.6556396484375,28.732751846313477,278.47174072265625
01.00570,pt000103,63.25502782012933,-145.42155383040907,1338.461181640625,30.241310119628906,271.26275634765625
01.00570,pt000104,63.25502782012933,-145.4205307115832,1349.0076904296875,14.744272232055664,270.35205078125
01.00570,pt000105,63.256050938955184,-145.44815491988132,1209.8914794921875,8.937994003295898,296.6031188964844
01.00570,pt000106,63.256050938955184,-145.44713180105546,1214.5814208984375,8.923913955688477,296.1961669921875
01.00570,pt000107,63.256050938955184,-145.4461086822296,1222.9102783203125,10.014205932617188,301.5559387207031
01.00570,pt000108,63.256050938955184,-145.44508556340375,1228.09912109375,4.667518615722656,321.4483337402344
01.00570,pt000109,63.256050938955184,-145.4440624445779,1229.233154296875,1.5195595026016235,349.1473693847656
01.00570,pt000110,63.256050938955184,-145.44303932575204,1230.70263671875,5.872812271118164,267.1886291503906
01.00570,pt000111,63.256050938955184,-145.44201620692618,1236.8533935546875,9.44975471496582,238.54959106445312
01.00570,pt000112,63.256050938955184,-145.44099308810033,1248.011474609375,16.187028884887695,248.95791625976562
01.00570,pt000113,63.256050938955184,-145.43996996927447,1255.0135498046875,18.999103546142578,165.7550506591797
01.00570,pt000114,63.256050938955184,-145.43894685044862,1249.7176513671875,18.4649715423584,155.96279907226562
01.00570,pt000115,63.256050938955184,-145.43792373162276,1245.081298828125,11.109343528747559,214.0608367919922
01.00570,pt000116,63.256050938955184,-145.4369006127969,1253.8819580078125,16.023332595825195,295.12005615234375
01.00570,pt000117,63.256050938955184,-145.43587749397105,1265.151611328125,8.247830390930176,166.67160034179688
01.00570,pt000118,63.256050938955184,-145.4348543751452,1263.59375,10.353218078613281,156.00607299804688
01.00570,pt000119,63.256050938955184,-145.43383125631934,1259.427734375,13.424641609191895,163.68463134765625
01.00570,pt000120,63.256050938955184,-145.43280813749348,1259.8868408203125,14.223705291748047,167.14857482910156
01.00570,pt000121,63.256050938955184,-145.43178501866763,1257.6514892578125,11.175223350524902,176.03404235839844
01.00570,pt000122,63.256050938955184,-145.43076189984177,1263.3360595703125,11.904339790344238,209.86741638183594
01.00570,pt000123,63.256050938955184,-145.4297387810159,1270.008544921875,11.504055976867676,211.0899658203125
01.00570,pt000124,63.256050938955184,-145.42871566219006,1273.1253662109375,11.445345878601074,210.7079620361328
01.00570,pt000125,63.256050938955184,-145.4276925433642,1281.3623046875,12.502975463867188,223.76885986328125
01.00570,pt000126,63.256050938955184,-145.42666942453835,1288.044677734375,10.546468734741211,207.53028869628906
01.00570,pt000127,63.256050938955184,-145.4256463057125,1290.61962890625,11.1127290725708,187.07080078125
01.00570,pt000128,63.256050938955184,-145.42462318688663,1290.1033935546875,11.008792877197266,182.11863708496094
01.00570,pt000129,63.256050938955184,-145.42360006806078,1291.0821533203125,10.528861999511719,187.46644592285156
01.00570,pt000130,63.256050938955184,-145.42257694923492,1295.6715087890625,15.36872386932373,220.45912170410156
01.00570,pt000131,63.256050938955184,-145.42155383040907,1325.159912109375,26.492000579833984,282.8076477050781
01.00570,pt000132,63.256050938955184,-145.4205307115832,1334.693603515625,14.855794906616211,295.9124755859375
01.00570,pt000133,63.256050938955184,-145.41950759275736,1355.9300537109375,23.224817276000977,284.4298400878906
