rgiid,site,lat,lon,elevation,slope,aspect
01.00570,pt000000,63.250235764580715,-145.44695011419122,1162.3701171875,2.471616268157959,259.5216064453125
01.00570,pt000001,63.250235764580715,-145.44662657561057,1163.210205078125,4.373744964599609,284.56085205078125
01.00570,pt000002,63.250235764580715,-145.4463030370299,1163.210205078125,4.373744964599609,284.56085205078125
01.00570,pt000003,63.250235764580715,-145.44597949844925,1165.0054931640625,5.97620964050293,284.56085205078125
01.00570,pt000004,63.250235764580715,-145.4456559598686,1167.3125,7.242950439453125,308.41876220703125
01.00570,pt000005,63.250235764580715,-145.44533242128793,1168.810546875,7.296792984008789,315.8673095703125
01.00570,pt000006,63.250235764580715,-145.44500888270727,1170.5540771484375,7.794991970062256,315.8673095703125
01.00570,pt000007,63.250235764580715,-145.4446853441266,1172.45458984375,8.552393913269043,319.78680419921875
01.00570,pt000008,63.250235764580715,-145.44436180554595,1172.45458984375,8.552393913269043,319.78680419921875
01.00570,pt000009,63.250235764580715,-145.4440382669653,1174.30517578125,8.991778373718262,323.60723876953125
01.00570,pt000010,63.250235764580715,-145.44371472838463,1176.080078125,9.15861701965332,323.60723876953125
01.00570,pt000011,63.250235764580715,-145.44339118980398,1177.8155517578125,9.132050514221191,324.0274353027344
01.00570,pt000012,63.250235764580715,-145.44306765122332,1179.68212890625,9.041913986206055,329.9426574707031
01.00570,pt000013,63.250235764580715,-145.44274411264266,1179.68212890625,9.041913986206055,329.9426574707031
01.00570,pt000014,63.250235764580715,-145.442420574062,1181.3033447265625,8.756429672241211,329.9426574707031
01.00570,pt000015,63.25055930316138,-145.4479207299332,1162.442138671875,1.7160792350769043,159.2935791015625
01.00570,pt000016,63.25055930316138,-145.44759719135254,1162.4873046875,1.440657377243042,212.29554748535156
01.00570,pt000017,63.25055930316138,-145.44727365277188,1162.7498779296875,1.5300588607788086,212.29554748535156
01.00570,pt000018,63.25055930316138,-145.44695011419122,1163.164794921875,1.887396216392517,222.84274291992188
01.00570,pt000019,63.25055930316138,-145.44662657561057,1163.7274169921875,2.590468168258667,242.28709411621094
01.00570,pt000020,63.25055930316138,-145.4463030370299,1163.7274169921875,2.590468168258667,242.28709411621094
01.00570,pt000021,63.25055930316138,-145.44597949844925,1164.688720703125,2.9359538555145264,242.28709411621094
01.00570,pt000022,63.25055930316138,-145.4456559598686,1165.860107421875,3.051086664199829,277.5500793457031
01.00570,pt000023,63.25055930316138,-145.44533242128793,1166.6658935546875,3.1302490234375,300.34332275390625
01.00570,pt000024,63.25055930316138,-145.44500888270727,1167.663330078125,3.599198341369629,300.34332275390625
01.00570,pt000025,63.25055930316138,-145.4446853441266,1168.7896728515625,4.329164505004883,312.28692626953125
01.00570,pt000026,63.25055930316138,-145.44436180554595,1168.7896728515625,4.329164505004883,312.28692626953125
01.00570,pt000027,63.25055930316138,-145.4440382669653,1169.939697265625,5.095855236053467,321.9124450683594
01.00570,pt000028,63.25055930316138,-145.44371472838463,1171.2021484375,5.890758037567139,321.9124450683594
01.00570,pt000029,63.25055930316138,-145.44339118980398,1172.5787353515625,6.65806770324707,323.9719543457031
01.00570,pt000030,63.25055930316138,-145.44306765122332,1174.3331298828125,6.952070236206055,321.9489440917969
01.00570,pt000031,63.25055930316138,-145.44274411264266,1174.3331298828125,6.952070236206055,321.9489440917969
01.00570,pt000032,63.25055930316138,-145.442420574062,1176.0343017578125,7.1588358879089355,321.9489440917969
01.00570,pt000033,63.25055930316138,-145.44209703548134,1177.7242431640625,7.282926082611084,319.1937561035156
01.00570,pt000034,63.25055930316138,-145.44177349690068,1179.719482421875,7.173335552215576,315.78759765625
01.00570,pt000035,63.25055930316138,-145.44144995832002,1181.57421875,7.223347187042236,315.78759765625
01.00570,pt000036,63.25055930316138,-145.44112641973936,1183.2908935546875,7.425344944000244,321.9346923828125
01.00570,pt000037,63.25055930316138,-145.4408028811587,1183.2908935546875,7.425344944000244,321.9346923828125
01.00570,pt000038,63.25055930316138,-145.44047934257804,1184.5533447265625,8.088409423828125,316.0072326660156
01.00570,pt000039,63.25055930316138,-145.44015580399738,1186.73193359375,8.706145286560059,316.0072326660156
01.00570,pt000040,63.25055930316138,-145.43983226541673,1189.5595703125,9.240318298339844,312.0981750488281
01.00570,pt000041,63.25088284174205,-145.44824426851386,1163.7430419921875,1.7239266633987427,134.8135223388672
01.00570,pt000042,63.25088284174205,-145.4479207299332,1163.346435546875,2.029590368270874,145.22044372558594
01.00570,pt000043,63.25088284174205,-145.44759719135254,1163.3592529296875,2.218331813812256,190.6334991455078
01.00570,pt000044,63.25088284174205,-145.44727365277188,1163.6270751953125,2.6815507411956787,190.6334991455078
01.00570,pt000045,63.25088284174205,-145.44695011419122,1164.0732421875,3.263000011444092,207.4852294921875
01.00570,pt000046,63.25088284174205,-145.44662657561057,1164.6932373046875,3.4732329845428467,227.42813110351562
01.00570,pt000047,63.25088284174205,-145.4463030370299,1164.6932373046875,3.4732329845428467,227.42813110351562
01.00570,pt000048,63.25088284174205,-145.44597949844925,1165.5087890625,3.2428641319274902,227.42813110351562
01.00570,pt000049,63.25088284174205,-145.4456559598686,1166.4012451171875,2.7688119411468506,239.60086059570312
01.00570,pt000050,63.25088284174205,-145.44533242128793,1166.9027099609375,2.5874998569488525,229.4696502685547
01.00570,pt000051,63.25088284174205,-145.44500888270727,1167.561767578125,2.6520867347717285,229.4696502685547
01.00570,pt000052,63.25088284174205,-145.4446853441266,1168.31884765625,2.891007423400879,235.49212646484375
01.00570,pt000053,63.25088284174205,-145.44436180554595,1168.31884765625,2.891007423400879,235.49212646484375
01.00570,pt000054,63.25088284174205,-145.4440382669653,1169.0245361328125,3.242647409439087,246.95384216308594
