,tp,bcdry,LWin,SWin,sp,dustwet,ocwet,tcc,temp,dustdry,uwind,ocdry,bcwet,rh
2024-06-30 12:00:00,4.3618682e-05,2.854661e-14,1.177282e+06,39867.188,87194.11,4.544143e-13,2.7128522e-11,0.7675781,11.136902,3.0017655e-14,1.0635893,7.7537976e-13,1.224354e-12,85.847176
2024-06-30 13:00:00,3.2150747e-05,2.8810287e-14,1.1710971e+06,154012.5,87193.805,3.2895908e-13,1.8268054e-11,0.7416992,11.11496,2.992051e-14,0.85959303,7.9203316e-13,8.3799634e-13,88.366295
2024-06-30 14:00:00,3.461838e-05,3.2709946e-14,1.1761719e+06,324900.0,87199.15,3.0808692e-13,1.7521984e-11,0.7133789,11.672852,3.2251986e-14,0.644621,9.092728e-13,8.1268325e-13,91.14006
2024-06-30 15:00:00,5.0330164e-05,1.4344081e-13,1.1795304e+06,534375.0,87199.58,2.7744473e-13,1.5432988e-11,0.68725586,12.309753,2.0244917e-13,0.7676207,3.8458126e-12,7.2564177e-13,87.56192
2024-06-30 16:00:00,5.290508e-05,2.5623947e-13,1.1831925e+06,780300.0,87209.75,3.126388e-13,1.9674928e-11,0.67749023,13.071228,4.0989434e-13,0.21874738,6.8354216e-12,9.086065e-13,85.20133
2024-06-30 17:00:00,7.4863434e-05,4.2721382e-13,1.2071406e+06,925650.0,87211.87,9.0816243e-13,5.948664e-11,0.69921875,14.1527405,4.3032244e-13,-1.0200496,1.0032864e-11,2.7347014e-12,77.1922
2024-06-30 18:00:00,0.00010108948,3.9934722e-13,1.2222478e+06,1.0431e+06,87210.98,2.3190339e-12,1.2488499e-10,0.7145996,14.69574,4.0600856e-13,-1.6564913,9.123369e-12,5.8157923e-12,73.839905
2024-06-30 19:00:00,0.00012636185,5.628831e-13,1.2213656e+06,1.14885e+06,87215.125,1.6964208e-12,9.760015e-11,0.7548828,14.780975,4.973799e-13,-1.939218,1.3304913e-11,4.4781956e-12,72.7632
2024-06-30 20:00:00,0.00012774469,6.865619e-13,1.2402116e+06,1.12635e+06,87228.26,3.042011e-12,1.7388402e-10,0.7258301,14.704742,5.415668e-13,-1.9266169,1.629985e-11,8.000711e-12,73.01284
2024-06-30 21:00:00,0.00015001296,7.207568e-13,1.2235182e+06,1.3347e+06,87227.2,5.6914473e-12,2.1714186e-10,0.7246094,14.991638,7.378542e-13,-1.6456411,1.6640913e-11,1.0476953e-11,72.8747
2024-06-30 22:00:00,0.00017523766,5.755396e-13,1.2489462e+06,1.12455e+06,87215.516,4.2099657e-12,1.6189006e-10,0.73535156,15.098236,5.684342e-13,-1.1567323,1.3429262e-11,7.8230755e-12,72.79392
2024-06-30 23:00:00,0.00020017623,5.835332e-13,1.2341445e+06,1.19295e+06,87211.74,4.5119464e-12,1.7041657e-10,0.67871094,15.047546,5.9752214e-13,-0.48566484,1.3457685e-11,8.100187e-12,74.25316
2024-07-01 00:00:00,0.00024166108,5.8464344e-13,1.2386349e+06,1.01565e+06,87215.47,5.883294e-12,2.5022473e-10,0.6611328,14.681091,4.993783e-13,0.14764619,1.3738344e-11,1.1837642e-11,76.48199
2024-07-01 01:00:00,0.0003062248,4.2554849e-13,1.235975e+06,852525.0,87222.36,6.9455552e-12,2.504521e-10,0.6816406,14.163239,3.822498e-13,0.76451564,9.951151e-12,1.2043699e-11,79.40806
2024-07-01 02:00:00,0.0003379822,2.6501024e-13,1.2517086e+06,587700.0,87237.36,6.277645e-12,2.267484e-10,0.71484375,13.515839,2.633449e-13,1.1601238,6.0396133e-12,1.0906831e-11,83.45074
2024-07-01 03:00:00,0.00028629304,1.1485257e-13,1.2323351e+06,456637.5,87265.19,4.165557e-12,1.666649e-10,0.7116699,12.5468445,1.5348833e-13,1.5829369,2.3874236e-12,7.904788e-12,87.18519
2024-07-01 04:00:00,0.00025081635,9.0816243e-14,1.2316579e+06,262575.0,87286.69,6.4535044e-12,2.4851943e-10,0.73535156,11.485474,1.29452e-13,1.5725327,1.8678392e-12,1.1787904e-11,90.73368
2024-07-01 05:00:00,0.00020151137,7.699397e-14,1.2175304e+06,149231.25,87303.97,5.2953197e-12,1.5211299e-10,0.69677734,10.610718,1.1668444e-13,1.2029315,1.6013857e-12,7.3150375e-12,95.16782
2024-07-01 06:00:00,0.00016365052,5.764833e-14,1.1968892e+06,62212.5,87310.92,5.0750515e-12,1.4580337e-10,0.64697266,9.800751,1.0019763e-13,1.1005111,1.2208012e-12,6.9011463e-12,97.25855
2024-07-01 07:00:00,0.00012249948,4.2243986e-14,1.174601e+06,6568.9453,87318.63,6.6116e-12,2.339675e-10,0.623291,9.004242,8.038015e-14,1.1744392,9.237056e-13,1.0921042e-11,98.28795
2024-07-01 08:00:00,8.525848e-05,3.3154035e-14,1.1725302e+06,0.0,87337.17,5.1212368e-12,1.9230129e-10,0.69921875,8.449188,7.546741e-14,1.5402923,7.531753e-13,8.988366e-12,98.44337
2024-07-01 09:00:00,6.315709e-05,3.16136e-14,1.1921439e+06,0.0,87354.32,2.1858073e-12,6.11351e-11,0.7241211,8.167358,7.8381746e-14,2.1416264,7.3097084e-13,2.9594105e-12,97.88273
2024-07-01 10:00:00,5.352497e-05,2.8560487e-14,1.1824199e+06,0.0,87372.805,3.0837555e-12,1.1360157e-10,0.75,7.8706055,6.880607e-14,1.9674156,6.71907e-13,5.4036775e-12,98.05082
2024-07-01 11:00:00,5.338192e-05,3.307077e-14,1.1868516e+06,555.249,87385.164,4.7712945e-12,1.8911805e-10,0.7890625,7.635803,7.124856e-14,1.9689192,7.7693407e-13,9.038104e-12,97.89011
2024-07-01 12:00:00,6.63042e-05,3.889944e-14,1.1944376e+06,28884.375,87394.25,5.744738e-12,2.3294433e-10,0.8239746,7.500885,8.229528e-14,2.1149473,9.126033e-13,1.1119994e-11,97.67402
2024-07-01 13:00:00,0.00010852813,5.1403326e-14,1.1983051e+06,103303.125,87401.96,4.908074e-12,2.1952928e-10,0.84936523,7.493805,1.037781e-13,2.5240715,1.1981527e-12,1.0174972e-11,97.236885
2024-07-01 14:00:00,0.00019516944,9.13436e-14,1.1977599e+06,201768.75,87417.01,1.0437873e-11,4.5054094e-10,0.861084,7.5889893,1.6314727e-13,2.8970146,2.0623503e-12,2.0861535e-11,96.719376
2024-07-01 15:00:00,0.00030679704,1.7391644e-13,1.2056012e+06,308025.0,87447.99,1.2033041e-11,3.5618086e-10,0.8840332,7.749634,2.4713565e-13,3.3402534,3.769429e-12,1.6584067e-11,95.840294
2024-07-01 16:00:00,0.00043373107,3.0153657e-13,1.2099921e+06,416925.0,87479.29,8.412826e-12,3.6595793e-10,0.8647461,7.945587,3.4039438e-13,3.434197,6.5831784e-12,1.5596413e-11,94.96673
2024-07-01 17:00:00,0.0005268097,5.3734794e-13,1.1985942e+06,597600.0,87503.82,8.917311e-12,4.3985438e-10,0.8112793,8.287506,4.789502e-13,3.629403,1.2036594e-11,1.8665958e-11,93.45035
2024-07-01 18:00:00,0.00060005183,9.867662e-13,1.1767375e+06,807525.0,87519.914,1.0345502e-11,5.024958e-10,0.8144531,8.766541,6.4348527e-13,3.8733704,2.3227642e-11,2.1437074e-11,91.13815
2024-07-01 19:00:00,0.0006454468,1.1755041e-12,1.1823382e+06,883350.0,87541.664,1.3187673e-11,7.04631e-10,0.8413086,9.138641,7.31859e-13,3.9927945,2.7817748e-11,2.9871217e-11,88.89502
2024-07-01 20:00:00,0.00064468384,1.2088108e-12,1.184291e+06,954450.0,87559.42,9.048762e-12,4.2791726e-10,0.8251953,9.431366,7.7027273e-13,3.9752893,2.859224e-11,1.8651747e-11,87.22446
2024-07-01 21:00:00,0.00062637334,7.9070084e-13,1.1809651e+06,1.03995e+06,87582.75,1.3322676e-11,2.4908786e-10,0.7988281,9.582489,7.078782e-13,4.0819674,1.8204105e-11,1.2320811e-11,86.37666
2024-07-01 22:00:00,0.00057315826,6.685763e-13,1.1750704e+06,1.07055e+06,87608.07,1.5923263e-11,3.8971848e-10,0.82128906,9.675629,7.909229e-13,4.132922,1.4608759e-11,1.821121e-11,85.788185
2024-07-01 23:00:00,0.00047302246,5.0359716e-13,1.1905311e+06,899100.0,87626.42,1.5084822e-11,2.9854164e-10,0.88183594,9.621246,7.727152e-13,4.1162353,1.0548007e-11,1.4370727e-11,85.60598
2024-07-02 00:00:00,0.00036678312,6.490364e-13,1.193961e+06,748800.0,87638.945,1.1084467e-11,6.21867e-10,0.88964844,9.423981,6.6324723e-13,4.148989,1.463718e-11,2.6702196e-11,86.15935
2024-07-02 01:00:00,0.00026454928,4.918288e-13,1.1958178e+06,620100.0,87648.46,3.772982e-12,1.8684432e-10,0.8432617,9.1185,5.546674e-13,4.211885,1.0832226e-11,8.078871e-12,87.35341
2024-07-02 02:00:00,0.00021820067,3.6082248e-13,1.1779791e+06,581400.0,87659.51,5.8726357e-12,3.350351e-10,0.7595215,8.809814,4.6918025e-13,4.2021475,7.826631e-12,1.429612e-11,88.60829
2024-07-02 03:00:00,0.00020685195,2.2509772e-13,1.1695271e+06,462600.0,87667.33,1.5112356e-12,6.1447736e-11,0.68603516,8.651428,3.3373304e-13,3.9297411,4.8352433e-12,2.6822988e-12,89.221146
2024-07-02 04:00:00,0.00022277831,1.5104584e-13,1.1399252e+06,369562.5,87678.46,6.233236e-12,2.9490366e-10,0.6435547,8.512756,2.2265523e-13,3.5059254,3.2240877e-12,1.2494894e-11,90.42395
2024-07-02 05:00:00,0.00025529863,8.285039e-14,1.1315141e+06,202500.0,87700.125,8.2955864e-12,3.6925485e-10,0.66503906,8.157867,1.08690834e-13,2.888781,1.7634783e-12,1.5468515e-11,92.70158
2024-07-02 06:00:00,0.00029678346,4.310441e-14,1.1376061e+06,68343.75,87733.7,7.47491e-12,2.0321522e-10,0.77783203,7.536621,6.830647e-14,2.187753,8.8884455e-13,9.112711e-12,95.31132
2024-07-02 07:00:00,0.00033779145,3.5804693e-14,1.149959e+06,5542.383,87770.72,4.396483e-12,1.027729e-10,0.87719727,6.9698486,5.9563465e-14,1.9446305,7.4984463e-13,4.8299142e-12,96.40877
2024-07-02 08:00:00,0.00038089755,3.5346726e-14,1.1606806e+06,0.0,87807.484,3.0340175e-12,6.8922645e-11,0.8881836,6.6981506,6.2755356e-14,1.9994749,7.491785e-13,3.330669e-12,96.9085
2024-07-02 09:00:00,0.00043849947,3.405609e-14,1.1657812e+06,0.0,87848.305,9.265477e-12,2.8876457e-10,0.8666992,6.5627747,6.208922e-14,2.075622,7.31637e-13,1.3049117e-11,96.981636
2024-07-02 10:00:00,0.0004945755,3.2890357e-14,1.1747296e+06,0.0,87880.29,1.4779289e-11,4.740741e-10,0.8659668,6.4789124,6.1450844e-14,2.2247226,7.143175e-13,2.1572077e-11,96.74589
2024-07-02 11:00:00,0.0005167008,3.2404635e-14,1.1810554e+06,121.23413,87902.43,5.7713834e-12,1.5756996e-10,0.89941406,6.4049683,5.714873e-14,2.2322683,7.098766e-13,7.5282e-12,96.62313
2024-07-02 12:00:00,0.0005161285,3.3278935e-14,1.1832679e+06,18471.094,87922.695,1.0913936e-11,3.4435743e-10,0.9003906,6.4071655,5.4234395e-14,2.185889,7.4495965e-13,1.6058266e-11,96.48967
2024-07-02 13:00:00,0.00048046114,3.895495e-14,1.185843e+06,74953.125,87952.91,7.403855e-12,2.0861535e-10,0.86572266,6.689514,5.87308e-14,2.3140874,8.850698e-13,9.922729e-12,95.88826
2024-07-02 14:00:00,0.00041141512,5.703771e-14,1.1873076e+06,167850.0,87984.72,6.5920602e-12,2.3101165e-10,0.85839844,7.0838623,7.527312e-14,2.799172,1.269651e-12,1.0672352e-11,94.866264
2024-07-02 15:00:00,0.00037317275,1.6459056e-13,1.1897395e+06,283837.5,88026.81,1.3056223e-11,4.7043613e-10,0.8684082,7.31192,1.8701707e-13,3.3139222,3.5962344e-12,2.1593394e-11,94.6961
2024-07-02 16:00:00,0.00032100675,3.056444e-13,1.1925716e+06,402412.5,88073.05,9.055867e-12,3.4003733e-10,0.9042969,7.6825256,2.8665958e-13,3.4441133,6.584955e-12,1.5702994e-11,93.927055
2024-07-02 17:00:00,0.00030269625,5.571099e-13,1.1962889e+06,519525.0,88113.34,9.297452e-12,3.213927e-10,0.98046875,8.171295,4.594103e-13,3.2181623,1.201883e-11,1.4658497e-11,93.03337
2024-07-02 18:00:00,0.0002749443,7.003287e-13,1.2006858e+06,638325.0,88141.54,1.2231993e-11,4.4985882e-10,0.9890137,8.633636,5.7465144e-13,3.0408216,1.5219825e-11,2.0172308e-11,92.09403
2024-07-02 19:00:00,0.0002305031,7.1254114e-13,1.2071789e+06,727650.0,88164.55,5.700329e-12,2.4749625e-10,0.98876953,9.048248,5.628831e-13,2.9894972,1.5667467e-11,1.09245946e-11,90.79033
2024-07-02 20:00:00,0.00017533303,8.5753626e-13,1.2133938e+06,776925.0,88186.64,3.1121772e-12,1.2749979e-10,0.98828125,9.431732,6.161738e-13,2.7527137,1.9227286e-11,5.7323035e-12,89.84559
2024-07-02 21:00:00,0.00013589859,9.10827e-13,1.20938e+06,897975.0,88216.51,1.2003731e-12,4.5474735e-11,0.97314453,9.8628235,6.750156e-13,2.5724077,2.0484947e-11,2.0730084e-12,89.04125
2024-07-02 22:00:00,9.746551e-05,1.0063061e-12,1.2123576e+06,953100.0,88245.77,1.6209256e-12,6.84679e-11,0.9309082,10.37912,7.338574e-13,2.4362717,2.268763e-11,3.1423752e-12,88.0982
2024-07-02 23:00:00,6.8259236e-05,8.9639407e-13,1.2116546e+06,976500.0,88260.34,4.6114224e-12,2.332854e-10,0.8339844,10.883423,7.1165296e-13,2.4473157,2.010836e-11,1.0505374e-11,86.829216
2024-07-03 00:00:00,5.352497e-05,1.1795009e-12,1.2022561e+06,998550.0,88267.72,1.6968649e-12,1.2624923e-10,0.74658203,11.325867,7.6494366e-13,2.6908307,2.7633007e-11,5.3237414e-12,85.42106
2024-07-03 01:00:00,5.7673456e-05,9.623413e-13,1.1804008e+06,1.0287e+06,88267.68,1.8189894e-12,1.0558665e-10,0.8413086,11.713074,5.992984e-13,3.0650165,2.2403412e-11,4.590106e-12,83.505264
2024-07-03 02:00:00,5.1522256e-05,6.477041e-13,1.193463e+06,791775.0,88264.664,9.827694e-13,6.562573e-11,0.7565918,11.721924,3.5715875e-13,3.1609187,1.4885872e-11,2.9096725e-12,82.940796
2024-07-03 03:00:00,6.4182284e-05,4.5763393e-13,1.1632278e+06,669600.0,88252.5,1.5725199e-12,1.5074875e-10,0.7536621,11.636536,2.2370994e-13,3.1271584,1.0409451e-11,6.979306e-12,83.96039
2024-07-03 04:00:00,7.154941e-05,2.016165e-13,1.1447915e+06,468450.0,88244.95,2.095213e-12,2.1543656e-10,0.8745117,11.262421,8.7096996e-14,2.7161608,4.543921e-12,1.0011547e-11,87.83701
2024-07-03 05:00:00,6.7281726e-05,1.338929e-13,1.1493585e+06,230006.25,88250.64,1.9886315e-12,2.0742164e-10,0.96191406,10.545288,5.5108695e-14,1.9977665,2.9984903e-12,9.691803e-12,93.55969
2024-07-03 06:00:00,7.219314e-05,9.175993e-14,1.1389759e+06,86850.0,88274.164,2.922107e-12,2.814886e-10,0.95654297,9.419769,3.8746784e-14,1.7230349,2.0525803e-12,1.3287149e-11,95.76215
2024-07-03 07:00:00,6.053448e-05,7.4995565e-14,1.1421222e+06,8785.547,88302.61,2.5011106e-12,2.3112534e-10,0.95874023,8.547668,3.3764658e-14,1.7025697,1.6764368e-12,1.09743326e-11,96.83836
2024-07-03 08:00:00,4.478693e-05,6.7917894e-14,1.1453485e+06,0.0,88321.06,1.1906032e-12,1.0194867e-10,0.9440918,8.054901,3.4666714e-14,1.756986,1.5121238e-12,4.8814286e-12,97.69093
2024-07-03 09:00:00,2.1940468e-05,6.3449246e-14,1.1484495e+06,0.0,88335.65,7.9669604e-13,6.383516e-11,0.9321289,7.7001343,3.769207e-14,1.8986148,1.4002133e-12,3.0322411e-12,98.001396
2024-07-03 10:00:00,1.1098386e-05,5.3373972e-14,1.139212e+06,0.0,88343.76,6.0151883e-13,4.0600412e-11,0.96240234,7.2966003,3.6734504e-14,1.8835744,1.1728396e-12,1.9335644e-12,98.25238
2024-07-03 11:00:00,1.0555983e-05,4.4741988e-14,1.1388235e+06,610.83984,88340.086,6.885603e-13,3.423395e-11,0.96972656,6.9569397,3.8732906e-14,2.02274,9.676704e-13,1.762146e-12,98.24435
2024-07-03 12:00:00,1.0105967e-05,3.695655e-14,1.1519002e+06,40190.625,88337.766,7.66498e-13,2.3156588e-11,0.9772949,6.871002,4.7656323e-14,2.4603567,7.704948e-13,1.2336798e-12,97.76035
2024-07-03 13:00:00,1.5634298e-05,3.6110004e-14,1.172072e+06,128250.0,88342.36,9.885426e-13,3.8937742e-11,0.9863281,6.9669495,8.143486e-14,2.8764603,7.343015e-13,2.0428104e-12,97.03467
2024-07-03 14:00:00,2.1851061e-05,3.4972025e-14,1.1925901e+06,206718.75,88356.766,1.5027979e-12,6.994583e-11,0.99243164,7.03183,1.1074475e-13,3.165666,7.307488e-13,3.819167e-12,95.85606
2024-07-03 15:00:00,3.1542775e-05,4.0606407e-14,1.194093e+06,312075.0,88382.09,1.6604496e-12,5.651657e-11,0.9926758,7.068207,1.2612134e-13,3.593283,7.8825835e-13,3.1494807e-12,94.48017
2024-07-03 16:00:00,2.8657914e-05,5.4678484e-14,1.1712138e+06,491175.0,88394.64,1.0782486e-12,2.6631142e-11,0.9904785,7.1536865,1.4976909e-13,3.8749766,1.0218493e-12,1.5663026e-12,93.42541
2024-07-03 17:00:00,1.7625094e-05,1.0269563e-13,1.1641651e+06,720225.0,88393.73,9.436896e-13,2.859224e-11,0.9794922,7.457428,2.0466961e-13,4.2650013,1.7466029e-12,1.5467627e-12,91.66654
2024-07-03 18:00:00,1.0478496e-05,1.2750911e-13,1.1588241e+06,944550.0,88391.33,9.556801e-13,2.1096016e-11,0.9682617,7.822754,2.4769076e-13,4.6614885,2.1938007e-12,1.2603252e-12,89.20325
2024-07-03 19:00:00,6.1690807e-06,1.2739809e-13,1.1613221e+06,1.13715e+06,88381.78,2.5268676e-13,4.1993076e-12,0.9692383,8.219757,2.6945113e-13,5.127157,2.279954e-12,2.6856295e-13,86.99004
2024-07-03 20:00:00,7.3641536e-06,1.4721557e-13,1.1317928e+06,1.5039e+06,88375.7,6.02185e-13,8.149925e-12,0.98095703,8.811279,3.200773e-13,5.741466,2.6121327e-12,5.2691185e-13,83.83882
2024-07-03 21:00:00,8.08537e-06,1.4960255e-13,1.1152068e+06,1.6803e+06,88371.35,1.2323476e-12,1.3606894e-11,0.9797363,9.394714,3.3961722e-13,6.3189983,2.5925928e-12,9.152679e-13,80.28511
2024-07-03 22:00:00,1.0034442e-05,1.274536e-13,1.1336308e+06,1.57275e+06,88360.734,7.949197e-13,5.728751e-12,0.9819336,9.70636,3.270717e-13,6.5564013,2.0277113e-12,4.1577852e-13,78.05013
2024-07-03 23:00:00,1.1053682e-05,1.1740608e-13,1.1390082e+06,1.4634e+06,88345.25,8.870682e-13,8.373746e-12,0.98413086,9.823334,3.289591e-13,6.5996118,1.8034463e-12,6.0706995e-13,77.1281
2024-07-04 00:00:00,1.5848877e-05,2.5845992e-13,1.147163e+06,1.1934e+06,88321.06,1.5512036e-12,3.4972913e-11,0.9868164,9.738983,3.6226577e-13,6.3313837,5.7163163e-12,1.7510438e-12,77.23557
2024-07-04 01:00:00,3.287792e-05,2.2759572e-13,1.1429064e+06,971550.0,88294.65,2.2080116e-12,4.1652015e-11,0.98999023,9.556366,3.1030734e-13,5.9924026,4.9702464e-12,2.2577495e-12,78.35908
2024-07-04 02:00:00,6.5469736e-05,1.5609741e-13,1.1523956e+06,663525.0,88281.14,4.231282e-12,5.766765e-11,0.99121094,9.213898,2.1738167e-13,5.450542,3.3546499e-12,3.2471803e-12,81.01149
2024-07-04 03:00:00,0.00010676384,8.0269125e-14,1.1609504e+06,373725.0,88280.3,5.4427574e-12,3.8838266e-11,0.98999023,8.830261,1.16962e-13,4.345828,1.7092994e-12,2.35012e-12,85.0979
2024-07-04 04:00:00,0.00014605522,5.7204255e-14,1.1575562e+06,213187.5,88277.805,8.288481e-12,4.737899e-11,0.98779297,8.3836975,8.495982e-14,3.505663,1.2025936e-12,3.0802028e-12,89.464645
2024-07-04 05:00:00,0.00016765593,4.3964923e-14,1.1400026e+06,113625.0,88287.516,8.032686e-12,3.1690206e-11,0.98706055,7.7707825,6.888934e-14,3.083311,9.0638624e-13,2.1884716e-12,92.60641
2024-07-04 06:00:00,0.0001496792,3.3140157e-14,1.1469e+06,46954.688,88301.69,1.01927355e-11,2.492584e-11,0.9663086,7.2163696,5.8481e-14,2.7483945,6.7990063e-13,1.8500756e-12,94.392975
2024-07-04 07:00:00,0.00012087822,2.2988556e-14,1.1184745e+06,6312.3047,88317.44,3.3582026e-12,1.6747492e-11,0.7783203,6.5460205,4.72955e-14,2.2634594,4.7828446e-13,1.06537e-12,95.90935
2024-07-04 08:00:00,8.134842e-05,1.8283985e-14,1.1036691e+06,0.0,88321.34,7.808865e-12,2.3455016e-11,0.61279297,6.0701294,4.0870092e-14,2.0702584,3.9912705e-13,1.5694113e-12,96.60168
2024-07-04 09:00:00,6.0033795e-05,1.5168422e-14,1.1029129e+06,0.0,88322.46,5.5386806e-12,2.3419489e-11,0.5744629,5.79068,3.6665115e-14,1.9547765,3.5105252e-13,1.4073187e-12,96.914986
2024-07-04 10:00:00,5.6910518e-05,1.5577817e-14,1.1169059e+06,0.0,88315.39,4.0092374e-12,1.8751223e-11,0.564209,5.7114563,4.4769743e-14,2.4538884,3.6792796e-13,1.0960122e-12,96.61557
2024-07-04 11:00:00,6.6709516e-05,1.4641066e-14,1.105978e+06,427.47803,88302.14,6.8514083e-12,2.0811797e-11,0.6726074,5.502533,4.4964032e-14,2.4430492,3.4927638e-13,1.2740919e-12,96.82129
2024-07-04 12:00:00,9.951592e-05,1.5501489e-14,1.1080548e+06,37996.875,88292.336,5.9969807e-12,2.700773e-11,0.90234375,5.522827,4.7975512e-14,2.4285998,3.607115e-13,1.5347723e-12,96.7928
2024-07-04 13:00:00,0.00016145705,1.9158286e-14,1.1382865e+06,102628.125,88305.71,8.69349e-12,4.3129944e-11,0.97753906,5.960785,5.789813e-14,2.4824271,4.277691e-13,2.3510083e-12,96.6829
2024-07-04 14:00:00,0.00016922952,2.2565285e-14,1.1519304e+06,187256.25,88306.055,5.391243e-12,3.3807623e-11,0.9770508,6.369507,6.999956e-14,2.5094688,5.1891884e-13,1.7483792e-12,96.40172
2024-07-04 15:00:00,0.00011363029,4.1355808e-14,1.1535488e+06,305325.0,88295.1,5.2953197e-12,4.9340088e-11,0.984375,6.322418,1.4366286e-13,3.1542976,9.69004e-13,2.2986058e-12,95.6265
2024-07-04 16:00:00,7.815361e-05,4.8100413e-14,1.1708376e+06,343012.5,88286.62,4.002132e-12,3.8312464e-11,0.99438477,6.037628,1.8690605e-13,3.401431,1.2101448e-12,1.7497115e-12,95.91265
2024-07-04 17:00:00,0.00011172294,5.351275e-14,1.1765662e+06,389250.0,88270.89,4.9507065e-12,2.8215652e-11,0.9941406,5.9190063,2.2315483e-13,3.587701,1.355362e-12,1.4446222e-12,95.37936
2024-07-04 18:00:00,0.00016956328,6.525336e-14,1.1740604e+06,476100.0,88256.64,5.7269745e-12,2.3511859e-11,0.9938965,5.8608704,2.817746e-13,3.6889725,1.5916163e-12,1.3478108e-12,94.81467
2024-07-04 19:00:00,0.00020952226,8.4404705e-14,1.171303e+06,543375.0,88230.48,6.785683e-12,2.6233238e-11,0.99316406,5.861847,3.7547743e-13,3.6388173,1.8873817e-12,1.6808777e-12,94.25338
2024-07-04 20:00:00,0.00022325515,1.00530695e-13,1.1659426e+06,636525.0,88193.91,4.330758e-12,1.7060131e-11,0.99121094,6.0054626,4.6473936e-13,3.673851,2.0623525e-12,1.1479706e-12,93.44812
2024-07-04 21:00:00,0.00022144319,1.1249335e-13,1.1652009e+06,691875.0,88153.1,6.167511e-12,1.6349588e-11,0.98876953,6.433075,5.122569e-13,3.9018571,2.1342927e-12,1.3069545e-12,92.040764
2024-07-04 22:00:00,0.00024347304,1.1540768e-13,1.1624104e+06,785250.0,88109.28,8.39151e-12,2.8045122e-11,0.98461914,6.9835205,5.5289107e-13,4.2427273,2.0632387e-12,2.0943247e-12,90.62891
2024-07-04 23:00:00,0.0002842903,8.9928085e-14,1.1633049e+06,709650.0,88060.8,1.3102408e-11,4.9809046e-11,0.98339844,7.379944,4.809486e-13,4.5339947,1.5898397e-12,3.519851e-12,89.39132
2024-07-05 00:00:00,0.00025300978,7.7687856e-14,1.1660674e+06,652500.0,88010.99,1.4193091e-11,5.685763e-11,0.97387695,7.6159363,4.2643666e-13,4.681065,1.3749002e-12,3.8795633e-12,88.95821
2024-07-05 01:00:00,0.00020856858,8.507085e-14,1.1642465e+06,696825.0,87958.68,1.0651036e-11,4.0870418e-11,0.89208984,7.887329,4.4220183e-13,5.0437555,1.4970247e-12,2.7835512e-12,88.52772
2024-07-05 02:00:00,0.00020895005,9.284251e-14,1.1539265e+06,665550.0,87910.37,8.558487e-12,2.4456881e-11,0.83740234,7.988495,4.1922021e-13,5.3866158,1.5996098e-12,1.6795454e-12,88.47018
2024-07-05 03:00:00,0.00026025774,7.538414e-14,1.1592059e+06,445612.5,87868.12,1.0004442e-11,5.0349058e-11,0.83935547,7.7724915,2.962075e-13,5.216374,1.2811974e-12,3.3359981e-12,89.62526
2024-07-05 04:00:00,0.0002486229,7.358003e-14,1.142509e+06,310500.0,87837.375,1.529088e-11,7.599965e-11,0.6567383,7.3160095,2.8443914e-13,5.06555,1.249223e-12,5.0643933e-12,91.22258
2024-07-05 05:00:00,0.0001707077,6.505907e-14,1.0872932e+06,250650.0,87814.62,1.1084467e-11,3.3722358e-11,0.5810547,6.789795,2.7944314e-13,5.105362,1.1035617e-12,2.36966e-12,91.79592
2024-07-05 06:00:00,0.00015563966,7.127632e-14,1.1084824e+06,73321.875,87796.945,1.1610268e-11,2.4172664e-11,0.64501953,6.120514,3.1630254e-13,5.228298,1.1604051e-12,1.857181e-12,92.20057
2024-07-05 07:00:00,0.00015196801,7.435719e-14,1.1169909e+06,4798.828,87777.11,1.3113066e-11,2.7704061e-11,0.6816406,5.5544434,3.5160763e-13,5.3576775,1.1803891e-12,2.1529445e-12,92.327286
2024-07-05 08:00:00,0.00016188622,6.7224004e-14,1.1153732e+06,0.0,87757.59,1.7593038e-11,3.559819e-11,0.7687988,5.17395,3.589351e-13,5.5312395,1.070255e-12,2.8155256e-12,92.2672
2024-07-05 09:00:00,0.00017037391,5.238865e-14,1.1117765e+06,0.0,87734.414,1.480771e-11,3.306866e-11,0.81884766,4.9388123,3.3062442e-13,5.5312667,8.6153307e-13,2.5002223e-12,92.41484
2024-07-05 10:00:00,0.00018367768,4.177214e-14,1.1110125e+06,0.0,87718.8,1.3731238e-11,2.9231728e-11,0.7470703,4.8492737,3.0531133e-13,5.536594,7.11875e-13,2.1946889e-12,92.67158
2024-07-05 11:00:00,0.00018625258,3.5582648e-14,1.1162495e+06,231.70166,87711.95,1.2317258e-11,2.5430325e-11,0.7302246,4.8554993,2.9054537e-13,5.4454174,6.2905237e-13,1.8953727e-12,92.81223
2024-07-05 12:00:00,0.00018281938,3.2390757e-14,1.1263852e+06,25509.375,87709.78,1.0505374e-11,2.236078e-11,0.73999023,4.9665527,2.8332892e-13,5.413781,5.8775207e-13,1.6782131e-12,92.770065
2024-07-05 13:00:00,0.00016489028,3.0572767e-14,1.1321105e+06,101081.25,87718.34,1.1137757e-11,2.1763924e-11,0.7597656,5.1768494,2.8066438e-13,5.596118,5.6132876e-13,1.7119639e-12,92.51457
