,sorted,mapping
0,0.06723885610699654,0.0025
1,0.0981316976249218,0.0025
2,0.10600119084119797,0.0025
3,0.10987499728798866,0.0025
4,0.12179350852966309,0.0025
5,0.12263523042201996,0.0025
6,0.1484222635626793,0.0025
7,0.15595735609531403,0.0025
8,0.17104672640562057,0.0025
9,0.17482291162014008,0.0025
10,0.1755284070968628,0.0025
11,0.1846669241786003,0.0025
12,0.1879042237997055,0.0025
13,0.18880289047956467,0.0025
14,0.19116274267435074,0.0025
15,0.19854462891817093,0.0025
16,0.20125102251768112,0.0025
17,0.2077324166893959,0.0025
18,0.21015053987503052,0.0025
19,0.21068966388702393,0.0025
20,0.21071606129407883,0.005
21,0.21618784219026566,0.005
22,0.21825749427080154,0.005
23,0.22107531130313873,0.005
24,0.22745437920093536,0.005
25,0.23419733345508575,0.005
26,0.23628836870193481,0.005
27,0.2447655126452446,0.005
28,0.24529559165239334,0.005
29,0.25150880962610245,0.005
30,0.2539755254983902,0.005
31,0.2604058012366295,0.005
32,0.2686639875173569,0.005
33,0.2720877677202225,0.0075
34,0.27454817295074463,0.0075
35,0.2751483768224716,0.0075
36,0.2828863710165024,0.0075
37,0.2895795851945877,0.0075
38,0.292657233774662,0.0075
39,0.2947920709848404,0.0075
40,0.29987186193466187,0.01
41,0.3015092462301254,0.01
42,0.3037644922733307,0.01
43,0.3043629080057144,0.01
44,0.3046576827764511,0.01
45,0.30532240867614746,0.01
46,0.3096354007720947,0.01
47,0.31466051936149597,0.01
48,0.3196733742952347,0.01
49,0.3213505297899246,0.01
50,0.32651185989379883,0.01
51,0.3302324414253235,0.01
52,0.33039048314094543,0.01
53,0.3332032561302185,0.01
54,0.3354310244321823,0.01
55,0.33931484818458557,0.0125
56,0.3416801989078522,0.0125
57,0.3426691144704819,0.0125
58,0.34578561782836914,0.0125
59,0.34589552879333496,0.0125
60,0.3464092016220093,0.0125
61,0.35561613738536835,0.0125
62,0.3580396771430969,0.0125
63,0.361224040389061,0.0125
64,0.36249953508377075,0.015
65,0.36380432546138763,0.015
66,0.3642881512641907,0.015
67,0.36485961079597473,0.015
68,0.365966334939003,0.015
69,0.3702040761709213,0.015
70,0.3702815920114517,0.015
71,0.3706487566232681,0.015
72,0.37159563601017,0.015
73,0.3757241517305374,0.0175
74,0.3769787847995758,0.0175
75,0.3794478476047516,0.0175
76,0.38104216754436493,0.0175
77,0.3832363039255142,0.0175
78,0.38425441086292267,0.02
79,0.38447216153144836,0.02
80,0.3857994079589844,0.02
81,0.3924805521965027,0.02
82,0.3932691961526871,0.02
83,0.3944120854139328,0.02
84,0.399204820394516,0.02
85,0.4009474813938141,0.02
86,0.40153875946998596,0.02
87,0.403037965297699,0.02
88,0.4052482694387436,0.02
89,0.4062015563249588,0.02
90,0.40733183175325394,0.02
91,0.407575860619545,0.0225
92,0.4093407988548279,0.0225
93,0.41019371151924133,0.0225
94,0.4111182987689972,0.0225
95,0.41529685258865356,0.025
96,0.41666005551815033,0.025
97,0.4206492453813553,0.025
98,0.4229135066270828,0.025
99,0.42293989658355713,0.025
100,0.4232453554868698,0.025
101,0.42446422576904297,0.025
102,0.4248746931552887,0.0275
103,0.42532986402511597,0.0275
104,0.425993412733078,0.0275
105,0.42699776589870453,0.0275
106,0.43085476756095886,0.0275
107,0.43499843776226044,0.03
108,0.43527135252952576,0.03
109,0.4385809302330017,0.03
110,0.4446086585521698,0.03
111,0.4460727423429489,0.03
112,0.44799020886421204,0.03
113,0.44864410161972046,0.0325
114,0.4534020721912384,0.0325
115,0.45410294830799103,0.0325
116,0.45502588152885437,0.0325
117,0.45752987265586853,0.0325
118,0.46125324070453644,0.0325
119,0.46342672407627106,0.0325
120,0.4656078368425369,0.0325
121,0.4657129496335983,0.0325
122,0.46753987669944763,0.035
123,0.4703502655029297,0.035
124,0.47218748927116394,0.035
125,0.4742351472377777,0.035
126,0.4758783131837845,0.0375
127,0.47635047137737274,0.0375
128,0.47985410690307617,0.0375
129,0.48058681190013885,0.0375
130,0.4812778830528259,0.04
131,0.48187626898288727,0.04
132,0.4831435978412628,0.04
133,0.48405782878398895,0.04
134,0.4859795570373535,0.04
135,0.4881916493177414,0.04
136,0.49135822057724,0.0424999999999999
137,0.4946320354938507,0.0424999999999999
138,0.5029086917638779,0.0424999999999999
139,0.5047325640916824,0.0425
140,0.5061404556035995,0.0425
141,0.5061497688293457,0.0425
142,0.5063274204730988,0.0425
143,0.508814662694931,0.045
144,0.5089093297719955,0.045
145,0.5090461671352386,0.045
146,0.5096483677625656,0.045
147,0.5097260475158691,0.045
148,0.5108041167259216,0.045
149,0.5118706375360489,0.045
150,0.5141655206680298,0.045
151,0.5145626664161682,0.0475
152,0.5145725905895233,0.0475
153,0.519526943564415,0.0475
154,0.5196414887905121,0.0475
155,0.5203500092029572,0.0499999999999999
156,0.5208992660045624,0.05
157,0.5227640122175217,0.05
158,0.5259071588516235,0.05
159,0.5261784940958023,0.05
160,0.5264615118503571,0.05
161,0.5280805677175522,0.05
162,0.5285913497209549,0.05
163,0.5305402278900146,0.05
164,0.5319771617650986,0.05
165,0.5321344137191772,0.0525
166,0.5323639810085297,0.0525
167,0.5325133502483368,0.0525
168,0.5329635143280029,0.0525
169,0.5334220677614212,0.0525
170,0.533621683716774,0.0525
171,0.5345079898834229,0.055
172,0.5351676344871521,0.055
173,0.5353951752185822,0.055
174,0.5385667681694031,0.055
175,0.5416349023580551,0.055
176,0.5475171804428101,0.055
177,0.5501447916030884,0.055
178,0.5510118305683136,0.055
179,0.5511956214904785,0.0574999999999999
